Date édition;Numéro opération;Opération (intitulé);Version du dossier;Dernière version validée;Bénéficiaire (Siret ou autre);Bénéficiaire (Intitulé);Date prévisionnelle de début d'opération;Année de début prévisionnel d'opération;Date prévisionnelle de fin d'opération;Date de début effectif d'opération;Année de début effectif d'opération;Date de fin effective d'opération;Date de 1ère programmation (Date 1er comité décisionnel - version 1);Année de 1ère programmation (1er comité décisionnel - version 1);Date de dernière programmation (Date du dernier comité décisionnel);Année de dernière programmation (Année du dernier comité décisionnel);Etat de l'opération;Etat détaillé de l'opération;Programme de l'opération (code);1er niveau de codification opération (code);2e niveau de codification opération (code);3e niveau de codification opération (code);4e niveau de codification opération (code);5e niveau de codification opération (code);6e niveau de codification opération (code);Groupe de l'indicateur (code);Fonds de l'indicateur;Indicateur (code);Indicateur (libellé);Type indicateur;Nature indicateur;Mode de saisie indicateur;Unité de mesure indicateur;Assistance aux participants indicateur (O/N);Assistance aux entités indicateur (O/N);Cadre de performance (indicateur de programme);Pertinent (valeur);Valeur prévisionnelle (en cours);Valeur prévisionnelle (conventionnée);Commentaire général de l'indicateur;Au moins une valeur réalisée renseignée en dehors d'un CSF (O/N);Au moins une valeur réalisée renseignée dans un CSF (O/N);Opération physiquement intégralement achevée (O/N);Opération physiquement partiellement achevée (O/N);Date du dernier enregistrement (date système);Date de réalisation;Année de réalisation;Origine de la réalisation;Type de DDP;Numéro de DDP;Numéro de CSF et de version;Date d'envoi du CSF à l'AC;Valeur réalisée - TOTAL (dans le cas d'un indicateur H/F) ou Valeur qualitative;Valeur réalisée - dont FEMMES;Valeur réalisée - dont HOMMES
2021/04/13;PY0011256;Financement d'un(e) chargé(e) de mission salarié(e) au CLUB EXPORT MAYOTTE;1;1;80530575200018;CLUB EXPORT MAYOTTE;2017/03/01;2017;2020/03/01;;;;2017/07/19;2017;2017/07/19;2017;Programmé;Convention envoyée au porteur pour signature;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.2;"";"";COM_REAL_FEDER;FEDER;CO01_FEDER;Nombre d'entreprises bénéficiant d'un soutien;REALI;QUANT;AUT;Entreprises;N;O;N;O;"";"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011256;Financement d'un(e) chargé(e) de mission salarié(e) au CLUB EXPORT MAYOTTE;1;1;80530575200018;CLUB EXPORT MAYOTTE;2017/03/01;2017;2020/03/01;;;;2017/07/19;2017;2017/07/19;2017;Programmé;Convention envoyée au porteur pour signature;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.2;"";"";COM_REAL_FEDER;FEDER;CO02_FEDER;Nombre d'entreprises bénéficiant de subventions;REALI;QUANT;AUT;Entreprises;N;O;N;O;"";"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011256;Financement d'un(e) chargé(e) de mission salarié(e) au CLUB EXPORT MAYOTTE;1;1;80530575200018;CLUB EXPORT MAYOTTE;2017/03/01;2017;2020/03/01;;;;2017/07/19;2017;2017/07/19;2017;Programmé;Convention envoyée au porteur pour signature;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.2;"";"";COM_REAL_FEDER;FEDER;CO03_FEDER;Nombre d'entreprises bénéficiant d'un soutien financier autre que des subventions;REALI;QUANT;AUT;Entreprises;N;O;O;O;"";"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011256;Financement d'un(e) chargé(e) de mission salarié(e) au CLUB EXPORT MAYOTTE;1;1;80530575200018;CLUB EXPORT MAYOTTE;2017/03/01;2017;2020/03/01;;;;2017/07/19;2017;2017/07/19;2017;Programmé;Convention envoyée au porteur pour signature;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.2;"";"";COM_REAL_FEDER;FEDER;CO04_FEDER;Nombre d'entreprises bénéficiant d'un soutien non financier;REALI;QUANT;AUT;Entreprises;N;O;N;O;"";"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011256;Financement d'un(e) chargé(e) de mission salarié(e) au CLUB EXPORT MAYOTTE;1;1;80530575200018;CLUB EXPORT MAYOTTE;2017/03/01;2017;2020/03/01;;;;2017/07/19;2017;2017/07/19;2017;Programmé;Convention envoyée au porteur pour signature;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.2;"";"";COM_REAL_FEDER;FEDER;CO05_FEDER;Nombre de nouvelles entreprises bénéficiant d'un soutien;REALI;QUANT;AUT;Entreprises;N;O;N;O;"";"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011256;Financement d'un(e) chargé(e) de mission salarié(e) au CLUB EXPORT MAYOTTE;1;1;80530575200018;CLUB EXPORT MAYOTTE;2017/03/01;2017;2020/03/01;;;;2017/07/19;2017;2017/07/19;2017;Programmé;Convention envoyée au porteur pour signature;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.2;"";"";COM_REAL_FEDER;FEDER;CO06_FEDER;Investissements privés complétant un soutien public aux entreprises (subventions);REALI;QUANT;MAN;Euros;N;N;N;O;"";"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011256;Financement d'un(e) chargé(e) de mission salarié(e) au CLUB EXPORT MAYOTTE;1;1;80530575200018;CLUB EXPORT MAYOTTE;2017/03/01;2017;2020/03/01;;;;2017/07/19;2017;2017/07/19;2017;Programmé;Convention envoyée au porteur pour signature;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.2;"";"";COM_REAL_FEDER;FEDER;CO07_FEDER;Investissements privés complétant un soutien public aux entreprises (hors subventions);REALI;QUANT;MAN;Euros;N;N;N;O;"";"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011256;Financement d'un(e) chargé(e) de mission salarié(e) au CLUB EXPORT MAYOTTE;1;1;80530575200018;CLUB EXPORT MAYOTTE;2017/03/01;2017;2020/03/01;;;;2017/07/19;2017;2017/07/19;2017;Programmé;Convention envoyée au porteur pour signature;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.2;"";"";COM_REAL_FEDER;FEDER;CO08_FEDER;Augmentation de l'emploi dans les entreprises bénéficiant d'un soutien;REALI;QUANT;MAN;"Équivalents temps plein";N;N;N;O;"";"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011256;Financement d'un(e) chargé(e) de mission salarié(e) au CLUB EXPORT MAYOTTE;1;1;80530575200018;CLUB EXPORT MAYOTTE;2017/03/01;2017;2020/03/01;;;;2017/07/19;2017;2017/07/19;2017;Programmé;Convention envoyée au porteur pour signature;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.2;"";"";COM_REAL_FEDER;FEDER;CO26_FEDER;Nombre d'entreprises coopérant avec des organismes de recherche;REALI;QUANT;MAN;Entreprises;N;O;N;O;2,00;"";sont concernées l'entreprise support de création des échographes de brousse (projet 1) et le Centre Régional d'Etudes de Recherche et de Formation sur la brique de terre (projet 2);N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011256;Financement d'un(e) chargé(e) de mission salarié(e) au CLUB EXPORT MAYOTTE;1;1;80530575200018;CLUB EXPORT MAYOTTE;2017/03/01;2017;2020/03/01;;;;2017/07/19;2017;2017/07/19;2017;Programmé;Convention envoyée au porteur pour signature;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.2;"";"";COM_REAL_FEDER;FEDER;CO27_FEDER;Investissements privés complétant un soutien public aux projets dans les domaines de l'innovation ou de la recherche et du développement;REALI;QUANT;MAN;Euros;N;N;N;O;"";"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011256;Financement d'un(e) chargé(e) de mission salarié(e) au CLUB EXPORT MAYOTTE;1;1;80530575200018;CLUB EXPORT MAYOTTE;2017/03/01;2017;2020/03/01;;;;2017/07/19;2017;2017/07/19;2017;Programmé;Convention envoyée au porteur pour signature;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.2;"";"";COM_REAL_FEDER;FEDER;CO28_FEDER;Nombre d'entreprises bénéficiant d'un soutien pour lancer des produits nouveaux pour le marché;REALI;QUANT;MAN;Entreprises;N;O;N;O;4,00;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011256;Financement d'un(e) chargé(e) de mission salarié(e) au CLUB EXPORT MAYOTTE;1;1;80530575200018;CLUB EXPORT MAYOTTE;2017/03/01;2017;2020/03/01;;;;2017/07/19;2017;2017/07/19;2017;Programmé;Convention envoyée au porteur pour signature;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.2;"";"";COM_REAL_FEDER;FEDER;CO29_FEDER;Nombre d'entreprises bénéficiant d'un soutien pour introduire des produits nouveaux pour l'entreprise;REALI;QUANT;MAN;Entreprises;N;O;N;O;1,00;"";Centre Régional d'Etudes de Recherche et de formation sur la brique de terre;N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011256;Financement d'un(e) chargé(e) de mission salarié(e) au CLUB EXPORT MAYOTTE;1;1;80530575200018;CLUB EXPORT MAYOTTE;2017/03/01;2017;2020/03/01;;;;2017/07/19;2017;2017/07/19;2017;Programmé;Convention envoyée au porteur pour signature;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.2;"";"";SPEC_RES_ FEDER_AG;FEDER;03r3_FEDER_MY;Nombre de produits et services nouveaux pour le territoire mis sur le marché;RESUL;QUANT;MAN;Nombre;N;N;N;O;"";"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011256;Financement d'un(e) chargé(e) de mission salarié(e) au CLUB EXPORT MAYOTTE;1;1;80530575200018;CLUB EXPORT MAYOTTE;2017/03/01;2017;2020/03/01;;;;2017/07/19;2017;2017/07/19;2017;Programmé;Convention envoyée au porteur pour signature;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.2;"";"";SPEC_RES_ FEDER_AG;FEDER;03r04_FEDER_MY;Nombre de collaborations entreprises - recherche ou entreprise-entreprise;RESUL;QUANT;MAN;Nombre;N;N;N;O;"";"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011256;Financement d'un(e) chargé(e) de mission salarié(e) au CLUB EXPORT MAYOTTE;1;1;80530575200018;CLUB EXPORT MAYOTTE;2017/03/01;2017;2020/03/01;;;;2017/07/19;2017;2017/07/19;2017;Programmé;Convention envoyée au porteur pour signature;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.2;"";"";SPEC_REAL_ FEDER_AG;FEDER;03R01_FEDER_MY;Nombre de réseaux de recherche et d'innovation créés;REALI;QUANT;MAN;Nombre;N;N;N;O;"";"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011256;Financement d'un(e) chargé(e) de mission salarié(e) au CLUB EXPORT MAYOTTE;1;1;80530575200018;CLUB EXPORT MAYOTTE;2017/03/01;2017;2020/03/01;;;;2017/07/19;2017;2017/07/19;2017;Programmé;Convention envoyée au porteur pour signature;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.2;"";"";SPEC_REAL_ FEDER_AG;FEDER;03R02_FEDER_MY;Nombre d'entreprises coopérant entre elles;REALI;QUANT;MAN;Nombre;N;N;N;O;8,00;"";sur 25 entreprises adhérents au club, une petite dizaine est vraiment active sur le partage d'informations;N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011256;Financement d'un(e) chargé(e) de mission salarié(e) au CLUB EXPORT MAYOTTE;1;1;80530575200018;CLUB EXPORT MAYOTTE;2017/03/01;2017;2020/03/01;;;;2017/07/19;2017;2017/07/19;2017;Programmé;Convention envoyée au porteur pour signature;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.2;"";"";SPEC_REAL_ FEDER_AG;FEDER;03R03_FEDER_MY;Nombre de porteurs de projets de création d'entreprises accompagnés annuellement;REALI;QUANT;MAN;Nombre;N;N;N;O;2,00;"";Sont concernés les porteurs des projets 1 et 4  ne possédant pas encore d'entreprise support;N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011256;Financement d'un(e) chargé(e) de mission salarié(e) au CLUB EXPORT MAYOTTE;1;1;80530575200018;CLUB EXPORT MAYOTTE;2017/03/01;2017;2020/03/01;;;;2017/07/19;2017;2017/07/19;2017;Programmé;Convention envoyée au porteur pour signature;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.2;"";"";SPEC_FIN;FEDER;IF3_FEDER_MY;Montant des dépenses certifiées de l'axe 3;REALI;QUANT;MAN;"€";N;N;O;O;"";"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011256;Financement d'un(e) chargé(e) de mission salarié(e) au CLUB EXPORT MAYOTTE;1;1;80530575200018;CLUB EXPORT MAYOTTE;2017/03/01;2017;2020/03/01;;;;2017/07/19;2017;2017/07/19;2017;Programmé;Convention envoyée au porteur pour signature;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.2;"";"";SPEC_CdP_AG;FEDER;03PR1_FEDER_MY;Nombre de réseaux de recherche et d'innovation créés;REALI;QUANT;MAN;Nombre;N;N;O;O;1,00;"";Le Club export se positionne comme un groupement d'entreprises du réseau Innovation;N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011256;Financement d'un(e) chargé(e) de mission salarié(e) au CLUB EXPORT MAYOTTE;1;1;80530575200018;CLUB EXPORT MAYOTTE;2017/03/01;2017;2020/03/01;;;;2017/07/19;2017;2017/07/19;2017;Programmé;Convention envoyée au porteur pour signature;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.2;"";"";SPEC_CdP_AG;FEDER;03PR2_FEDER_MY;Nombre d'entreprises coopérant entre elles;REALI;QUANT;MAN;Nombre;N;N;O;O;"";"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011340;Réalisation des réseaux de collecte d'assainissement des eaux usées de la future station d'épuration de Mamoudzou-Sud;2;2;25985001400012;Syndicat Intercommunal d'Eau et d'Assainissement de Mayotte (SIEAM);2017/06/08;2017;2022/03/20;;;;2017/11/23;2017;2021/02/18;2021;Programmé;Préparation de la notification de décision;POFEDERFSEMY1420;AP01;OT06;PI06b;OS01.3;"";"";COM_REAL_FEDER;FEDER;CO19_FEDER;Population supplémentaire bénéficiant d'un meilleur traitement des eaux usées;REALI;QUANT;MAN;Equivalent population;N;N;N;O;15000,00;6000,00;"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011340;Réalisation des réseaux de collecte d'assainissement des eaux usées de la future station d'épuration de Mamoudzou-Sud;2;2;25985001400012;Syndicat Intercommunal d'Eau et d'Assainissement de Mayotte (SIEAM);2017/06/08;2017;2022/03/20;;;;2017/11/23;2017;2021/02/18;2021;Programmé;Préparation de la notification de décision;POFEDERFSEMY1420;AP01;OT06;PI06b;OS01.3;"";"";SPEC_RES_ FEDER_AG;FEDER;01r04_FEDER_MY;Part de la population bénéficiant d'un système de collecte d'eaux urbaines résiduaires;RESUL;QUANT;MAN;"%";N;N;N;N;;;9% à l'échéance 2025 sur le bassin versant de la STEP de Mamoudzou SUD;N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011340;Réalisation des réseaux de collecte d'assainissement des eaux usées de la future station d'épuration de Mamoudzou-Sud;2;2;25985001400012;Syndicat Intercommunal d'Eau et d'Assainissement de Mayotte (SIEAM);2017/06/08;2017;2022/03/20;;;;2017/11/23;2017;2021/02/18;2021;Programmé;Préparation de la notification de décision;POFEDERFSEMY1420;AP01;OT06;PI06b;OS01.3;"";"";SPEC_REAL_ FEDER_AG;FEDER;01R3_FEDER_MY;Capacités nominales supplémentaires de production d'eau potable par jour;REALI;QUANT;MAN;m3/j;N;N;N;N;;;"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011340;Réalisation des réseaux de collecte d'assainissement des eaux usées de la future station d'épuration de Mamoudzou-Sud;2;2;25985001400012;Syndicat Intercommunal d'Eau et d'Assainissement de Mayotte (SIEAM);2017/06/08;2017;2022/03/20;;;;2017/11/23;2017;2021/02/18;2021;Programmé;Préparation de la notification de décision;POFEDERFSEMY1420;AP01;OT06;PI06b;OS01.3;"";"";SPEC_CdP_AG;FEDER;01PR3_FEDER_MY;Capacités nominales supplémentaires de production d'eau potable / jour;REALI;QUANT;MAN;m3/j;N;N;O;N;;;"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011341;MAXI CATAMARAN EOLE1er;1;1;52954939600016;SARL Alamandas Boat;2017/02/28;2017;2017/12/31;;;;2017/10/19;2017;2017/10/19;2017;Programmé;Solde versé;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO01_FEDER;Nombre d'entreprises bénéficiant d'un soutien;REALI;QUANT;AUT;Entreprises;N;O;N;O;1,00;1,00;"";O;O;O;O;23/02/2018 08:50;23/02/2018;2018;CSF;SOL;DDP1;CSF1.1;2018/05/22;1,00;"";""
2021/04/13;PY0011341;MAXI CATAMARAN EOLE1er;1;1;52954939600016;SARL Alamandas Boat;2017/02/28;2017;2017/12/31;;;;2017/10/19;2017;2017/10/19;2017;Programmé;Solde versé;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO02_FEDER;Nombre d'entreprises bénéficiant de subventions;REALI;QUANT;AUT;Entreprises;N;O;N;O;1,00;1,00;"";O;O;O;O;23/02/2018 08:50;23/02/2018;2018;CSF;SOL;DDP1;CSF1.1;2018/05/22;1,00;"";""
2021/04/13;PY0011341;MAXI CATAMARAN EOLE1er;1;1;52954939600016;SARL Alamandas Boat;2017/02/28;2017;2017/12/31;;;;2017/10/19;2017;2017/10/19;2017;Programmé;Solde versé;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO03_FEDER;Nombre d'entreprises bénéficiant d'un soutien financier autre que des subventions;REALI;QUANT;AUT;Entreprises;N;O;O;N;;;"";N;N;O;O;;;;;;;;;;;
2021/04/13;PY0011341;MAXI CATAMARAN EOLE1er;1;1;52954939600016;SARL Alamandas Boat;2017/02/28;2017;2017/12/31;;;;2017/10/19;2017;2017/10/19;2017;Programmé;Solde versé;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO04_FEDER;Nombre d'entreprises bénéficiant d'un soutien non financier;REALI;QUANT;AUT;Entreprises;N;O;N;O;"";"";"";O;N;O;O;02/10/2017 12:26;02/10/2017;2017;CALC;"";"";;;0,00;"";""
2021/04/13;PY0011341;MAXI CATAMARAN EOLE1er;1;1;52954939600016;SARL Alamandas Boat;2017/02/28;2017;2017/12/31;;;;2017/10/19;2017;2017/10/19;2017;Programmé;Solde versé;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO05_FEDER;Nombre de nouvelles entreprises bénéficiant d'un soutien;REALI;QUANT;AUT;Entreprises;N;O;N;O;"";"";"";O;N;O;O;02/10/2017 12:26;02/10/2017;2017;CALC;"";"";;;0,00;"";""
2021/04/13;PY0011341;MAXI CATAMARAN EOLE1er;1;1;52954939600016;SARL Alamandas Boat;2017/02/28;2017;2017/12/31;;;;2017/10/19;2017;2017/10/19;2017;Programmé;Solde versé;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO06_FEDER;Investissements privés complétant un soutien public aux entreprises (subventions);REALI;QUANT;MAN;Euros;N;N;N;O;195998,07;"";Les valeurs (prévisionnelle et réalisée) ont été rajoutées dans le cadre de la mission d'expertise de la fiabilité des données Teritéo 2019.;O;N;O;O;21/03/2019 08:26;02/03/2018;2018;RINF;"";"";;;192890,73;"";""
2021/04/13;PY0011341;MAXI CATAMARAN EOLE1er;1;1;52954939600016;SARL Alamandas Boat;2017/02/28;2017;2017/12/31;;;;2017/10/19;2017;2017/10/19;2017;Programmé;Solde versé;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO07_FEDER;Investissements privés complétant un soutien public aux entreprises (hors subventions);REALI;QUANT;MAN;Euros;N;N;N;O;"";"";"";N;O;O;O;16/03/2018 12:22;16/03/2018;2018;CSF;SOL;DDP1;CSF1.1;2018/05/22;214957,07;"";""
2021/04/13;PY0011341;MAXI CATAMARAN EOLE1er;1;1;52954939600016;SARL Alamandas Boat;2017/02/28;2017;2017/12/31;;;;2017/10/19;2017;2017/10/19;2017;Programmé;Solde versé;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO07_FEDER;Investissements privés complétant un soutien public aux entreprises (hors subventions);REALI;QUANT;MAN;Euros;N;N;N;O;"";"";"";N;O;O;O;;;;;;;;;;;
2021/04/13;PY0011341;MAXI CATAMARAN EOLE1er;1;1;52954939600016;SARL Alamandas Boat;2017/02/28;2017;2017/12/31;;;;2017/10/19;2017;2017/10/19;2017;Programmé;Solde versé;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO08_FEDER;Augmentation de l'emploi dans les entreprises bénéficiant d'un soutien;REALI;QUANT;MAN;"Équivalents temps plein";N;N;N;O;4,00;4,00;"";O;O;O;O;23/02/2018 08:50;23/02/2018;2018;CSF;SOL;DDP1;CSF1.1;2018/05/22;1,00;"";""
2021/04/13;PY0011341;MAXI CATAMARAN EOLE1er;1;1;52954939600016;SARL Alamandas Boat;2017/02/28;2017;2017/12/31;;;;2017/10/19;2017;2017/10/19;2017;Programmé;Solde versé;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO26_FEDER;Nombre d'entreprises coopérant avec des organismes de recherche;REALI;QUANT;MAN;Entreprises;N;O;N;O;"";"";"";N;N;O;O;;;;;;;;;;;
2021/04/13;PY0011341;MAXI CATAMARAN EOLE1er;1;1;52954939600016;SARL Alamandas Boat;2017/02/28;2017;2017/12/31;;;;2017/10/19;2017;2017/10/19;2017;Programmé;Solde versé;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO27_FEDER;Investissements privés complétant un soutien public aux projets dans les domaines de l'innovation ou de la recherche et du développement;REALI;QUANT;MAN;Euros;N;N;N;O;"";"";"";N;N;O;O;;;;;;;;;;;
2021/04/13;PY0011341;MAXI CATAMARAN EOLE1er;1;1;52954939600016;SARL Alamandas Boat;2017/02/28;2017;2017/12/31;;;;2017/10/19;2017;2017/10/19;2017;Programmé;Solde versé;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO28_FEDER;Nombre d'entreprises bénéficiant d'un soutien pour lancer des produits nouveaux pour le marché;REALI;QUANT;MAN;Entreprises;N;O;N;O;"";"";"";N;N;O;O;;;;;;;;;;;
2021/04/13;PY0011341;MAXI CATAMARAN EOLE1er;1;1;52954939600016;SARL Alamandas Boat;2017/02/28;2017;2017/12/31;;;;2017/10/19;2017;2017/10/19;2017;Programmé;Solde versé;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO29_FEDER;Nombre d'entreprises bénéficiant d'un soutien pour introduire des produits nouveaux pour l'entreprise;REALI;QUANT;MAN;Entreprises;N;O;N;O;"";"";"";N;N;O;O;;;;;;;;;;;
2021/04/13;PY0011341;MAXI CATAMARAN EOLE1er;1;1;52954939600016;SARL Alamandas Boat;2017/02/28;2017;2017/12/31;;;;2017/10/19;2017;2017/10/19;2017;Programmé;Solde versé;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";SPEC_CdP_AG;FEDER;03PR1_FEDER_MY;Nombre de réseaux de recherche et d'innovation créés;REALI;QUANT;MAN;Nombre;N;N;O;N;;;"";N;N;O;O;;;;;;;;;;;
2021/04/13;PY0011341;MAXI CATAMARAN EOLE1er;1;1;52954939600016;SARL Alamandas Boat;2017/02/28;2017;2017/12/31;;;;2017/10/19;2017;2017/10/19;2017;Programmé;Solde versé;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";SPEC_CdP_AG;FEDER;03PR2_FEDER_MY;Nombre d'entreprises coopérant entre elles;REALI;QUANT;MAN;Nombre;N;N;O;N;;;"";N;N;O;O;;;;;;;;;;;
2021/04/13;PY0011352;Construction de la station d'épuration Mamoudzou Sud - phase 1 (Réalisation de la première tranche de travaux de la station d'épuration);1;1;25985001400012;Syndicat Intercommunal d'Eau et d'Assainissement de Mayotte (SIEAM);2017/07/01;2017;2020/07/01;2017/07/01;2017;2020/07/01;2017/11/23;2017;2017/11/23;2017;Programmé;Conventionné;POFEDERFSEMY1420;AP01;OT06;PI06b;OS01.3;"";"";COM_REAL_FEDER;FEDER;CO19_FEDER;Population supplémentaire bénéficiant d'un meilleur traitement des eaux usées;REALI;QUANT;MAN;Equivalent population;N;N;N;O;6000,00;6000,00;"Cet indicateur a été réevalué ainsi suite à la révision du PO en 2019 : 6000 habitants supplémentaires, soit 4500EH ";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011352;Construction de la station d'épuration Mamoudzou Sud - phase 1 (Réalisation de la première tranche de travaux de la station d'épuration);1;1;25985001400012;Syndicat Intercommunal d'Eau et d'Assainissement de Mayotte (SIEAM);2017/07/01;2017;2020/07/01;2017/07/01;2017;2020/07/01;2017/11/23;2017;2017/11/23;2017;Programmé;Conventionné;POFEDERFSEMY1420;AP01;OT06;PI06b;OS01.3;"";"";SPEC_RES_ FEDER_AG;FEDER;01r04_FEDER_MY;Part de la population bénéficiant d'un système de collecte d'eaux urbaines résiduaires;RESUL;QUANT;MAN;"%";N;N;N;N;;;16%à l'échéance 2025 sur le bassin versant de la STEP Mamoudzou Sud;N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011352;Construction de la station d'épuration Mamoudzou Sud - phase 1 (Réalisation de la première tranche de travaux de la station d'épuration);1;1;25985001400012;Syndicat Intercommunal d'Eau et d'Assainissement de Mayotte (SIEAM);2017/07/01;2017;2020/07/01;2017/07/01;2017;2020/07/01;2017/11/23;2017;2017/11/23;2017;Programmé;Conventionné;POFEDERFSEMY1420;AP01;OT06;PI06b;OS01.3;"";"";SPEC_REAL_ FEDER_AG;FEDER;01R3_FEDER_MY;Capacités nominales supplémentaires de production d'eau potable par jour;REALI;QUANT;MAN;m3/j;N;N;N;N;;;"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011352;Construction de la station d'épuration Mamoudzou Sud - phase 1 (Réalisation de la première tranche de travaux de la station d'épuration);1;1;25985001400012;Syndicat Intercommunal d'Eau et d'Assainissement de Mayotte (SIEAM);2017/07/01;2017;2020/07/01;2017/07/01;2017;2020/07/01;2017/11/23;2017;2017/11/23;2017;Programmé;Conventionné;POFEDERFSEMY1420;AP01;OT06;PI06b;OS01.3;"";"";SPEC_CdP_AG;FEDER;01PR3_FEDER_MY;Capacités nominales supplémentaires de production d'eau potable / jour;REALI;QUANT;MAN;m3/j;N;N;O;N;;;"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0011361;Réalisation du système d'assainissement du centre Réseaux de collecte Tranche 1 (prioritaire) Phase 2;2;2;25985001400012;Syndicat Mixte d'Eau et d'Assainissement de Mayotte (SMEAM);2017/01/15;2017;2022/07/31;2017/01/15;2017;2022/07/31;2017/09/28;2017;2021/02/18;2021;Programmé;Préparation de la notification de décision;POFEDERFSEMY1420;AP01;OT06;PI06b;OS01.3;"";"";COM_REAL_FEDER;FEDER;CO19_FEDER;Population supplémentaire bénéficiant d'un meilleur traitement des eaux usées;REALI;QUANT;MAN;Equivalent population;N;N;N;O;2600,00;2600,00;"L'opération correspond à la phase 2 des travaux à mener sur 2017/2018 et visant au terme de la Tranche 1  (horizon 2020)  la collecte des effluents d'environ 5 000 Ehm.
Le nombre de personnes raccordées après travaux de la phase 1 + 2 sera de 5 600 personnes, soit 4 300 EHm.
L'indicateur CO19 a été réévalué à 1 500 EH lors de la révision du PO en 2019";N;N;N;N;;;;;;;;;;;
